UID,PID,title,speaker,date,categories,text,keyword_binary,relevance_1,sentiment_1,confidence_1,notes_1,relevance_2,sentiment_2,confidence_2,notes_2
740,740_14,NATO Ministerial Meeting Text of Remarks at the First Session of the Meeting.,Jimmy Carter,"May 10, 1977","Miscellaneous, Miscellaneous Remarks, Presidential","In the aftermath of World War II, the political imperatives were clear: to build the strength of the West and to deter Soviet aggression. Since then, East-West relations have become far more complex. Managing them requires patience and skill.",1,0,-,H,Carter explains East-West relationships,0,-,H,-
740,740_15,NATO Ministerial Meeting Text of Remarks at the First Session of the Meeting.,Jimmy Carter,"May 10, 1977","Miscellaneous, Miscellaneous Remarks, Presidential","Our approach to East-West relations must be guided both by a humane vision and by a sense of history. Our humane vision leads us to seek broad cooperation with Communist states for the good of mankind. Our sense of history teaches us that we and the Soviet Union will continue to compete. Yet if we manage this dual relationship properly, we can hope that cooperation will eventually overshadow competition, leading to an increasingly stable relationship between our countries and the Soviet Union.",1,0,-,H,Carter explains East-West relationships,0,-,H,-
740,740_16,NATO Ministerial Meeting Text of Remarks at the First Session of the Meeting.,Jimmy Carter,"May 10, 1977","Miscellaneous, Miscellaneous Remarks, Presidential","The United States is now discussing with the Soviet Union ways to control strategic arms. By involving the Soviet Union in a continuing effort to reduce and eventually to eliminate nuclear weapons, we hope not only to minimize the risks and costs of continuing arms competition but also to promote broader cooperation between our countries.",1,0,-,H,Carter explains East-West relationships and the US actions,0,-,H,-
740,740_17,NATO Ministerial Meeting Text of Remarks at the First Session of the Meeting.,Jimmy Carter,"May 10, 1977","Miscellaneous, Miscellaneous Remarks, Presidential","The Soviet Union has not yet accepted our proposals. But it has made clear that it wants an agreement. We will persevere in seeking an early and a genuine end to the arms race, through both a freeze on modernization of strategic weapons and substantial reductions in their number. And as we pursue this goal, we will continue to consult with you fully--not only to keep you informed but also to seek your views.",1,0,-,H,Carter explains East-West relationships and the US actions,0,-,H,-
740,740_18,NATO Ministerial Meeting Text of Remarks at the First Session of the Meeting.,Jimmy Carter,"May 10, 1977","Miscellaneous, Miscellaneous Remarks, Presidential","I hope that our countries can also reach agreement with the Soviet Union in limiting and reducing conventional forces. The United States strongly supports the efforts of the Alliance to gain an accord on mutual and balanced reduction of forces in Central Europe. That agreement should be based on parity in force levels through overall ceilings for the forces of NATO and the Warsaw Pact. The Soviet Union, by contrast, seeks to preserve the present conventional imbalance and to impose national force ceilings. I hope that these obstacles can be overcome. MBFR must be a means for achieving mutual security, not for gaining one-sided military advantage.",1,0,-,H,Carter explains East-West relationships and the US actions,0,-,H,-
740,740_19,NATO Ministerial Meeting Text of Remarks at the First Session of the Meeting.,Jimmy Carter,"May 10, 1977","Miscellaneous, Miscellaneous Remarks, Presidential","As we pursue arms control with the Soviet Union and the Warsaw Pact, we should also try to draw the nations of Eastern Europe into cooperative undertakings. Our aim is not to turn this region against the Soviet Union, but to enlarge the opportunities for all European countries to work together in meeting the challenges of modern society.",1,0,-,H,Carter explains East-West relationships and the US actions,0,-,L,Bolded part could be another subtle dig at lack of contributions - saying take more responsibility for your own security?
740,740_20,NATO Ministerial Meeting Text of Remarks at the First Session of the Meeting.,Jimmy Carter,"May 10, 1977","Miscellaneous, Miscellaneous Remarks, Presidential","Next month delegates of 35 countries will confer in Belgrade to plan for a meeting to review progress since the Helsinki Final Act. The United States shares with you a desire to make this a useful and constructive meeting. We support a careful review of progress by all countries in implementing all parts of the Final Act. We approach these meetings in a spirit of cooperation, not of confrontation.",1,0,-,H,Carter explains East-West relationships and the US actions,0,-,H,-
740,740_21,NATO Ministerial Meeting Text of Remarks at the First Session of the Meeting.,Jimmy Carter,"May 10, 1977","Miscellaneous, Miscellaneous Remarks, Presidential","America's concern for human rights does not reflect a desire to impose our particular political or social arrangements on any other country. It is, rather, an expression of the most deeply felt values of the American people. We want the world to know where we stand. (We entertain no illusion that the concerns we express and the actions we take will bring rapid changes in the policies of other governments. But neither do we believe that world opinion is without effect.) We will continue to express our beliefs--not only because we must remain true to ourselves but also because we are convinced that the building of a better world rests on each nation's clear expression of the values that have given meaning to its national life.",1,0,-,H,Carter explains East-West relationships and the US actions,0,-,H,-
740,740_22,NATO Ministerial Meeting Text of Remarks at the First Session of the Meeting.,Jimmy Carter,"May 10, 1977","Miscellaneous, Miscellaneous Remarks, Presidential","In all these tasks and others facing the Alliance, it is vital for us to work together-particularly through close consultation and cooperation with the North Atlantic Council. We do not need new institutions, only to make better use of one that has served us so well. To this end I pledge that the United States will share with the Council our views and intentions about the full range of issues affecting the Alliance.",1,0,-,H,"Carter turns his attention to NATO, but doesn't talk about states' contributions. This paragraph is very neutral",0,-,H,-
740,740_23,NATO Ministerial Meeting Text of Remarks at the First Session of the Meeting.,Jimmy Carter,"May 10, 1977","Miscellaneous, Miscellaneous Remarks, Presidential","The Council should also examine long-range problems, so as to make this consultation more effective. A special Alliance review of East-West relations, undertaken by the Council and drawing in national experts, could serve this end. Such a review might assess future trends in the Soviet Union, in Eastern Europe, and in East-West relations, and analyze the implications of these trends for the Alliance. The United States is prepared to make a major contribution to this study, whose conclusions could be considered at the May 1978 NATO meeting.",1,0,-,H,Carter makes a suggestion for NATO,0,-,H,-
740,740_24,NATO Ministerial Meeting Text of Remarks at the First Session of the Meeting.,Jimmy Carter,"May 10, 1977","Miscellaneous, Miscellaneous Remarks, Presidential",Defense,1,0,-,H,-,0,-,H,-
740,740_25,NATO Ministerial Meeting Text of Remarks at the First Session of the Meeting.,Jimmy Carter,"May 10, 1977","Miscellaneous, Miscellaneous Remarks, Presidential","Achieving our political goals depends on a credible defense and deterrent. The United States supports the existing strategy of flexible response and forward defense. We will continue to provide our share of the powerful forces adequate to fulfill this strategy. We will maintain an effective strategic deterrent, we will keep diverse and modern theatre nuclear forces in Europe, and we will maintain and improve conventional forces based here.",1,0,-,H,Carter explains US actions,0,-,H,-
740,740_26,NATO Ministerial Meeting Text of Remarks at the First Session of the Meeting.,Jimmy Carter,"May 10, 1977","Miscellaneous, Miscellaneous Remarks, Presidential","The threat facing the Alliance has grown steadily in recent years. The Soviet Union has achieved essential strategic nuclear equivalence. Its theatre nuclear forces have been strengthened. The Warsaw Pact's conventional forces in Europe emphasize an offensive posture. These forces are much stronger than needed for any defense purpose. Since 1965 new ground and air weapons have been introduced in most major categories: self-propelled artillery, mobile tactical missiles, mobile air defense guns, armored personnel carriers, tactical aircraft, and tanks. The pace of the Pact's buildup continues undiminished.",1,0,-,H,Carter explains USSR actions,0,-,H,-
740,740_27,NATO Ministerial Meeting Text of Remarks at the First Session of the Meeting.,Jimmy Carter,"May 10, 1977","Miscellaneous, Miscellaneous Remarks, Presidential","Let me make it clear that our first preference is for early agreement with the Soviet Union on mutual and balanced force reductions. Failing to reach this agreement, our military strength must be maintained.",1,0,-,H,Carter explains US intent,0,-,H,-
740,740_28,NATO Ministerial Meeting Text of Remarks at the First Session of the Meeting.,Jimmy Carter,"May 10, 1977","Miscellaneous, Miscellaneous Remarks, Presidential",The collective deterrent strength of our Alliance is effective. But it will only remain so if we work to improve it. The United States is prepared to make a major effort to this end--as Vice President Mondale told you in January--in the expectation that our allies will do the same.,1,0,-,H,Warning statement about what others should do,1,N,H,Clear shaming - US is prodding Europe to get on its spending levels
740,740_29,NATO Ministerial Meeting Text of Remarks at the First Session of the Meeting.,Jimmy Carter,"May 10, 1977","Miscellaneous, Miscellaneous Remarks, Presidential","There have been real increases in allied defense spending. But difficult economic conditions set practical limits. We need to use limited resources wisely, particularly in strengthening conventional forces. To this end:",1,1,A,L,"The first sentence seems to be a praise to the allies' defense spending. However, the following sentence breaks the praising tone, so it's hard to know if Carter is actually praising other NATO members or just neutrally telling them what NATO should do",1,A,L,"He mentions contributions as tied to economic realities, making this ambiguous"
740,740_30,NATO Ministerial Meeting Text of Remarks at the First Session of the Meeting.,Jimmy Carter,"May 10, 1977","Miscellaneous, Miscellaneous Remarks, Presidential","--We must combine, coordinate, and concert our national programs more effectively.",1,0,-,H,Carter makes a suggestion for NATO,0,-,H,-
740,740_31,NATO Ministerial Meeting Text of Remarks at the First Session of the Meeting.,Jimmy Carter,"May 10, 1977","Miscellaneous, Miscellaneous Remarks, Presidential",--We must find better ways to bring new technology into our armed forces.,1,0,-,H,Carter makes a suggestion for NATO,0,-,H,-
740,740_32,NATO Ministerial Meeting Text of Remarks at the First Session of the Meeting.,Jimmy Carter,"May 10, 1977","Miscellaneous, Miscellaneous Remarks, Presidential",--We must give higher priority to increasing the readiness of these forces.,1,0,-,H,Carter makes a suggestion for NATO,0,-,H,-
740,740_33,NATO Ministerial Meeting Text of Remarks at the First Session of the Meeting.,Jimmy Carter,"May 10, 1977","Miscellaneous, Miscellaneous Remarks, Presidential","To fulfill these goals, I hope our defense ministers, when they meet next week, will begin developing a long-term defense program to strengthen the Alliance's deterrence and defense in the 1980's. That program should help us make choices and set priorities. It should emphasize greater Alliance cooperation to ensure that our combined resources are used most effectively. It should take full advantage of work already done within the Alliance.",1,0,-,H,Carter makes a suggestion for NATO,0,-,H,-
